thickness_m,thinning_rate,distance_m,formation,environment,environment_numeric,lithology_numeric,confinement_numeric,log10thickness_m,log10thinning_rate,log10distance_m,lithology,confinement
0.425,0.001678532,157.2802827,Kongsfjord Fm.,CL Transition,2,1,,-0.37161107,-2.775070354,2.196674281,sand,
0.22,0.001445431,23.5224,Kongsfjord Fm.,CL Transition,2,1,,-0.657577319,-2.840002714,1.371481631,sand,
0.22,0.002043971,46.96740308,Kongsfjord Fm.,CL Transition,2,1,,-0.657577319,-2.689525315,1.671796548,sand,
0.22,0.000218597,68.61941979,Kongsfjord Fm.,CL Transition,2,1,,-0.657577319,-3.660355783,1.836447042,sand,
0.22,0.000891604,88.6043203,Kongsfjord Fm.,CL Transition,2,1,,-0.657577319,-3.049827807,1.947454898,sand,
0.22,0.000146675,109.0847797,Kongsfjord Fm.,CL Transition,2,1,,-0.657577319,-3.833644176,2.037764159,sand,
0.22,0.000439786,134.1560971,Kongsfjord Fm.,CL Transition,2,1,,-0.657577319,-3.356758404,2.127610415,sand,
0.254,0.005544892,23.44500308,Kongsfjord Fm.,CL Transition,2,1,,-0.595166283,-2.256106942,1.370050294,sand,
0.254,0.001086546,45.09701979,Kongsfjord Fm.,CL Transition,2,1,,-0.595166283,-2.963951763,1.654147843,sand,
0.254,0.000691436,65.0819203,Kongsfjord Fm.,CL Transition,2,1,,-0.595166283,-3.160247845,1.813460359,sand,
0.254,0.000584369,85.56237973,Kongsfjord Fm.,CL Transition,2,1,,-0.595166283,-3.233312851,1.932282855,sand,
0.254,0.000840612,110.6336971,Kongsfjord Fm.,CL Transition,2,1,,-0.595166283,-3.075404477,2.043887426,sand,
0.124,0.003740991,21.65201671,Kongsfjord Fm.,CL Transition,2,1,,-0.906578315,-2.427013335,1.335498354,sand,
0.124,0.004203001,41.63691722,Kongsfjord Fm.,CL Transition,2,1,,-0.906578315,-2.376440518,1.619478567,sand,
0.124,0.001287884,62.11737666,Kongsfjord Fm.,CL Transition,2,1,,-0.906578315,-2.890123119,1.793213106,sand,
0.124,0.000424367,87.18869401,Kongsfjord Fm.,CL Transition,2,1,,-0.906578315,-3.372258448,1.940460172,sand,
0.205,0.004703551,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.688246139,-2.327574137,1.30070199,sand,
0.205,2.47E-05,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.688246139,-4.607083408,1.607083408,sand,
0.205,0.00067138,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.688246139,-3.173031742,1.816484419,sand,
0.299,0.004638568,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-0.524328812,-2.33361609,1.311339695,sand,
0.299,0.00302952,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-0.524328812,-2.518626235,1.658505322,sand,
0.204,0.001715107,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-0.690369833,-2.765708699,1.399177154,sand,
0.375,0.006832673,23.12418562,Kongsfjord Fm.,CL Transition,2,1,,-0.425968732,-2.16540936,1.364066447,sand,
0.375,0.003967438,39.82418562,Kongsfjord Fm.,CL Transition,2,1,,-0.425968732,-2.401489817,1.600146903,sand,
0.0935,0.008629122,30.65201671,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-2.064033377,1.486459054,sand,
0.0935,0.001402139,50.63691722,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-2.853208909,1.704467258,sand,
0.0935,0.001834995,71.11737666,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-2.736365217,1.851975728,sand,
0.0935,0.000265104,96.18869401,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-3.576583848,1.983124028,sand,
0.0935,0.012215952,21.65201671,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-1.913072677,1.335498354,sand,
0.0935,0.001705218,41.63691722,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-2.768220218,1.619478567,sand,
0.0935,0.002100861,62.11737666,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-2.677602595,1.793213106,sand,
0.0935,0.000292469,87.18869401,Kongsfjord Fm.,CL Transition,2,1,,-1.029188389,-3.533919992,1.940460172,sand,
0.358,0.00968231,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.446116973,-2.014021021,1.30070199,sand,
0.358,0.003311474,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.446116973,-2.479978609,1.607083408,sand,
0.358,0.003646813,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.446116973,-2.438086518,1.816484419,sand,
0.1645,0.002905208,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-0.783834098,-2.536822729,1.311339695,sand,
0.1645,0.000998863,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-0.783834098,-3.000493925,1.658505322,sand,
0.224,0.004188053,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-0.649751982,-2.377987855,1.399177154,sand,
0.181,0.002249186,43.57131736,Kongsfjord Fm.,CL Transition,2,0,,-0.742321425,-2.647974615,1.639200691,mud,
0.181,0.003908849,25.07131736,Kongsfjord Fm.,CL Transition,2,0,,-0.742321425,-2.407951079,1.399177154,mud,
0.16,0.0002549,31.38490051,Kongsfjord Fm.,CL Transition,2,1,,-0.795880017,-3.593630769,1.496720756,sand,
0.16,0.000462737,51.86535994,Kongsfjord Fm.,CL Transition,2,1,,-0.795880017,-3.334666155,1.714877396,sand,
0.16,0.001325766,76.9366773,Kongsfjord Fm.,CL Transition,2,1,,-0.795880017,-2.877533255,1.886133426,sand,
0.16,0.000400302,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.795880017,-3.397612004,1.30070199,sand,
0.16,0.0005931,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.795880017,-3.226872166,1.607083408,sand,
0.16,0.00155638,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.795880017,-2.807884247,1.816484419,sand,
0.152,0.000781232,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-0.818156412,-3.107219712,1.311339695,sand,
0.152,0.002063586,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-0.818156412,-2.685377468,1.658505322,sand,
0.136,0.003111125,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-0.866461092,-2.507082552,1.399177154,sand,
0.14,0.003564373,20.48045944,Kongsfjord Fm.,CL Transition,2,0,,-0.853871964,-2.448016835,1.311339695,mud,
0.14,0.002261163,45.55177679,Kongsfjord Fm.,CL Transition,2,0,,-0.853871964,-2.645668097,1.658505322,mud,
0.067,0.001196587,25.07131736,Kongsfjord Fm.,CL Transition,2,0,,-1.173925197,-2.9220559,1.399177154,mud,
0.186,0.00553533,23.12418562,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-2.256856477,1.364066447,sand,
0.186,0.000278691,46.64658562,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-3.554876508,1.66881986,sand,
0.186,0.000428011,70.09158869,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-3.368544649,1.845665904,sand,
0.186,0.000828396,91.74360541,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-3.081762211,1.962575803,sand,
0.186,0.000259558,111.7285059,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-3.585765993,2.048163991,sand,
0.186,0.000726123,132.2089653,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-3.138989673,2.121260907,sand,
0.186,0.000928279,157.2802827,Kongsfjord Fm.,CL Transition,2,1,,-0.730487056,-3.032321425,2.196674281,sand,
0.314,0.005994286,23.5224,Kongsfjord Fm.,CL Transition,2,1,,-0.503070352,-2.222262518,1.371481631,sand,
0.314,0.003364035,46.96740308,Kongsfjord Fm.,CL Transition,2,1,,-0.503070352,-2.473139461,1.671796548,sand,
0.314,0.002972919,68.61941979,Kongsfjord Fm.,CL Transition,2,1,,-0.503070352,-2.526816874,1.836447042,sand,
0.314,0.001771923,88.6043203,Kongsfjord Fm.,CL Transition,2,1,,-0.503070352,-2.751555246,1.947454898,sand,
0.314,0.002053449,109.0847797,Kongsfjord Fm.,CL Transition,2,1,,-0.503070352,-2.687516141,2.037764159,sand,
0.314,0.002042397,134.1560971,Kongsfjord Fm.,CL Transition,2,1,,-0.503070352,-2.689859852,2.127610415,sand,
0.173,0.000725101,23.44500308,Kongsfjord Fm.,CL Transition,2,1,,-0.761953897,-3.139601373,1.370050294,sand,
0.173,0.001396988,45.09701979,Kongsfjord Fm.,CL Transition,2,1,,-0.761953897,-2.854807293,1.654147843,sand,
0.173,0.000245844,65.0819203,Kongsfjord Fm.,CL Transition,2,1,,-0.761953897,-3.609340376,1.813460359,sand,
0.173,0.000970052,85.56237973,Kongsfjord Fm.,CL Transition,2,1,,-0.761953897,-3.013204763,1.932282855,sand,
0.173,0.001202165,110.6336971,Kongsfjord Fm.,CL Transition,2,1,,-0.761953897,-2.920035785,2.043887426,sand,
0.156,0.002124513,21.65201671,Kongsfjord Fm.,CL Transition,2,1,,-0.806875402,-2.672740522,1.335498354,sand,
0.156,2.40E-05,41.63691722,Kongsfjord Fm.,CL Transition,2,1,,-0.806875402,-4.619478567,1.619478567,sand,
0.156,0.001062505,62.11737666,Kongsfjord Fm.,CL Transition,2,1,,-0.806875402,-2.973669171,1.793213106,sand,
0.156,0.001330448,87.18869401,Kongsfjord Fm.,CL Transition,2,1,,-0.806875402,-2.876002183,1.940460172,sand,
0.11,0.002351776,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.958607315,-2.628604133,1.30070199,sand,
0.11,0.00049425,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.958607315,-3.306053412,1.607083408,sand,
0.11,0.001068104,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.958607315,-2.971386379,1.816484419,sand,
0.157,0.003271411,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-0.804100348,-2.485264892,1.311339695,sand,
0.157,0.002568506,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-0.804100348,-2.59031946,1.658505322,sand,
0.09,0.001994311,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-1.045757491,-2.70020715,1.399177154,sand,
0.276,0.008096902,25.07131736,Kongsfjord Fm.,CL Transition,2,0,,-0.559090918,-2.091681116,1.399177154,mud,
0.019,0.000941602,24.78045944,Kongsfjord Fm.,CL Transition,2,1,,-1.721246399,-3.026132569,1.394109354,sand,
0.019,0.000747215,49.85177679,Kongsfjord Fm.,CL Transition,2,1,,-1.721246399,-3.126554365,1.697680642,sand,
0.019,0.001139297,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-1.721246399,-2.94336291,1.311339695,sand,
0.019,0.000817751,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-1.721246399,-3.087379045,1.658505322,sand,
0.042333333,0.000555083,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-1.373317534,-3.255641929,1.399177154,sand,
0.037,0.004394433,20.48045944,Kongsfjord Fm.,CL Transition,2,0,,-1.431798276,-2.357097185,1.311339695,mud,
0.436,0.00462719,23.12418562,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.334682669,1.364066447,sand,
0.436,0.003151356,46.64658562,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.501502526,1.66881986,sand,
0.436,0.003224353,70.09158869,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.491557465,1.845665904,sand,
0.436,0.003302682,91.74360541,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.481133175,1.962575803,sand,
0.436,0.002890936,111.7285059,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.538961469,2.048163991,sand,
0.436,0.002816249,132.2089653,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.550328988,2.121260907,sand,
0.436,0.001510043,157.2802827,Kongsfjord Fm.,CL Transition,2,1,,-0.360513511,-2.821010667,2.196674281,sand,
0.329,0.010798218,23.5224,Kongsfjord Fm.,CL Transition,2,1,,-0.482804102,-1.966647914,1.371481631,sand,
0.329,0.002533672,46.96740308,Kongsfjord Fm.,CL Transition,2,1,,-0.482804102,-2.596249586,1.671796548,sand,
0.329,0.002856334,68.61941979,Kongsfjord Fm.,CL Transition,2,1,,-0.482804102,-2.54419097,1.836447042,sand,
0.329,0.002437804,88.6043203,Kongsfjord Fm.,CL Transition,2,1,,-0.482804102,-2.613001147,1.947454898,sand,
0.329,0.002432359,109.0847797,Kongsfjord Fm.,CL Transition,2,1,,-0.482804102,-2.613972346,2.037764159,sand,
0.329,0.000972747,134.1560971,Kongsfjord Fm.,CL Transition,2,1,,-0.482804102,-3.011999903,2.127610415,sand,
0.583,0.015909574,23.44500308,Kongsfjord Fm.,CL Transition,2,1,,-0.234331445,-1.798341462,1.370050294,sand,
0.583,0.009978486,45.09701979,Kongsfjord Fm.,CL Transition,2,1,,-0.234331445,-2.000935329,1.654147843,sand,
0.583,0.007221668,65.0819203,Kongsfjord Fm.,CL Transition,2,1,,-0.234331445,-2.141362501,1.813460359,sand,
0.583,0.006069646,85.56237973,Kongsfjord Fm.,CL Transition,2,1,,-0.234331445,-2.216836656,1.932282855,sand,
0.583,0.003475433,110.6336971,Kongsfjord Fm.,CL Transition,2,1,,-0.234331445,-2.458991081,2.043887426,sand,
0.21,0.003556251,21.65201671,Kongsfjord Fm.,CL Transition,2,1,,-0.677780705,-2.449007628,1.335498354,sand,
0.21,0.002329663,41.63691722,Kongsfjord Fm.,CL Transition,2,1,,-0.677780705,-2.632706833,1.619478567,sand,
0.21,0.002355755,62.11737666,Kongsfjord Fm.,CL Transition,2,1,,-0.677780705,-2.627869841,1.793213106,sand,
0.21,0.000131898,87.18869401,Kongsfjord Fm.,CL Transition,2,1,,-0.677780705,-3.879762332,1.940460172,sand,
0.133,0.001000756,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.876148359,-2.999671995,1.30070199,sand,
0.133,0.0017134,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.876148359,-2.766141328,1.607083408,sand,
0.133,0.00099944,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.876148359,-3.000243119,1.816484419,sand,
0.113,0.0024088,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-0.946921557,-2.618199234,1.311339695,sand,
0.113,0.001876985,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-0.946921557,-2.726539207,1.658505322,sand,
0.063666667,0.005377992,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-1.196087887,-2.269379883,1.399177154,sand,
0.279,0.006270491,23.12418562,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-2.202698445,1.364066447,sand,
0.279,0.005359449,46.64658562,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-2.270879852,1.66881986,sand,
0.279,0.000328142,70.09158869,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-3.483938068,1.845665904,sand,
0.279,0.000435998,91.74360541,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-3.360515812,1.962575803,sand,
0.279,0.001955633,111.7285059,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-2.70871255,2.048163991,sand,
0.279,0.001232897,132.2089653,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-2.909073302,2.121260907,sand,
0.279,0.001274794,157.2802827,Kongsfjord Fm.,CL Transition,2,1,,-0.554395797,-2.894559904,2.196674281,sand,
0.134,0.016792504,23.5224,Kongsfjord Fm.,CL Transition,2,1,,-0.872895202,-1.774884535,1.371481631,sand,
0.134,0.002597546,46.96740308,Kongsfjord Fm.,CL Transition,2,1,,-0.872895202,-2.585436717,1.671796548,sand,
0.134,0.00269603,68.61941979,Kongsfjord Fm.,CL Transition,2,1,,-0.872895202,-2.569275313,1.836447042,sand,
0.134,0.000829531,88.6043203,Kongsfjord Fm.,CL Transition,2,1,,-0.872895202,-3.081167559,1.947454898,sand,
0.134,0.000165009,109.0847797,Kongsfjord Fm.,CL Transition,2,1,,-0.872895202,-3.782491654,2.037764159,sand,
0.134,0.000413697,134.1560971,Kongsfjord Fm.,CL Transition,2,1,,-0.872895202,-3.383317432,2.127610415,sand,
0.529,0.011644272,23.44500308,Kongsfjord Fm.,CL Transition,2,1,,-0.276544328,-1.933887647,1.370050294,sand,
0.529,0.004656627,45.09701979,Kongsfjord Fm.,CL Transition,2,1,,-0.276544328,-2.331928548,1.654147843,sand,
0.529,0.00719862,65.0819203,Kongsfjord Fm.,CL Transition,2,1,,-0.276544328,-2.142750763,1.813460359,sand,
0.529,0.004826888,85.56237973,Kongsfjord Fm.,CL Transition,2,1,,-0.276544328,-2.316332803,1.932282855,sand,
0.529,0.004071996,110.6336971,Kongsfjord Fm.,CL Transition,2,1,,-0.276544328,-2.39019263,2.043887426,sand,
0.256,0.00290966,21.65201671,Kongsfjord Fm.,CL Transition,2,1,,-0.591760035,-2.536157804,1.335498354,sand,
0.256,0.004695352,41.63691722,Kongsfjord Fm.,CL Transition,2,1,,-0.591760035,-2.328331805,1.619478567,sand,
0.256,0.002253798,62.11737666,Kongsfjord Fm.,CL Transition,2,1,,-0.591760035,-2.647085071,1.793213106,sand,
0.256,0.002035814,87.18869401,Kongsfjord Fm.,CL Transition,2,1,,-0.591760035,-2.691261815,1.940460172,sand,
0.319,0.012934765,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.496209317,-1.888241443,1.30070199,sand,
0.319,0.005016636,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.496209317,-2.29958737,1.607083408,sand,
0.319,0.003669701,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.496209317,-2.435369338,1.816484419,sand,
0.0605,0.0027099,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-1.218244625,-2.567046712,1.311339695,sand,
0.0605,0.000395155,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-1.218244625,-3.403232817,1.658505322,sand,
0.116,0.001495733,25.07131736,Kongsfjord Fm.,CL Transition,2,1,,-0.935542011,-2.825145887,1.399177154,sand,
0.221,0.003805539,23.12418562,Kongsfjord Fm.,CL Transition,2,0,,-0.655607726,-2.419583775,1.364066447,mud,
0.221,0.00213986,41.12418562,Kongsfjord Fm.,CL Transition,2,0,,-0.655607726,-2.669614639,1.614097311,mud,
0.371,0.010508478,23.12418562,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-1.978460173,1.364066447,sand,
0.371,0.003065605,46.64658562,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-2.513483823,1.66881986,sand,
0.371,0.00449412,70.09158869,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-2.34735535,1.845665904,sand,
0.371,0.002572386,91.74360541,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-2.5896638,1.962575803,sand,
0.371,0.00100243,111.7285059,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-2.998945969,2.048163991,sand,
0.371,0.000332806,132.2089653,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-3.47780823,2.121260907,sand,
0.371,0.000400559,157.2802827,Kongsfjord Fm.,CL Transition,2,1,,-0.43062609,-3.397333732,2.196674281,sand,
0.128,0.004251267,23.5224,Kongsfjord Fm.,CL Transition,2,1,,-0.89279003,-2.371481631,1.371481631,sand,
0.128,0.001532978,46.96740308,Kongsfjord Fm.,CL Transition,2,1,,-0.89279003,-2.814464051,1.671796548,sand,
0.128,0.000102012,68.61941979,Kongsfjord Fm.,CL Transition,2,1,,-0.89279003,-3.991349002,1.836447042,sand,
0.128,0.001478483,88.6043203,Kongsfjord Fm.,CL Transition,2,1,,-0.89279003,-2.830183603,1.947454898,sand,
0.128,0.001824269,109.0847797,Kongsfjord Fm.,CL Transition,2,1,,-0.89279003,-2.738911083,2.037764159,sand,
0.128,0.001341721,134.1560971,Kongsfjord Fm.,CL Transition,2,1,,-0.89279003,-2.87233791,2.127610415,sand,
0.228,0.007336318,23.44500308,Kongsfjord Fm.,CL Transition,2,1,,-0.642065153,-2.134521847,1.370050294,sand,
0.228,0.002062221,45.09701979,Kongsfjord Fm.,CL Transition,2,1,,-0.642065153,-2.685664894,1.654147843,sand,
0.228,0.000476323,65.0819203,Kongsfjord Fm.,CL Transition,2,1,,-0.642065153,-3.322098665,1.813460359,sand,
0.228,0.001157051,85.56237973,Kongsfjord Fm.,CL Transition,2,1,,-0.642065153,-2.93664766,1.932282855,sand,
0.228,0.000723107,110.6336971,Kongsfjord Fm.,CL Transition,2,1,,-0.642065153,-3.140797439,2.043887426,sand,
0.056,0.003648621,21.65201671,Kongsfjord Fm.,CL Transition,2,1,,-1.251811973,-2.437871262,1.335498354,sand,
0.056,0.004875481,41.63691722,Kongsfjord Fm.,CL Transition,2,1,,-1.251811973,-2.311982529,1.619478567,sand,
0.056,0.004362708,62.11737666,Kongsfjord Fm.,CL Transition,2,1,,-1.251811973,-2.360243815,1.793213106,sand,
0.056,0.002890283,87.18869401,Kongsfjord Fm.,CL Transition,2,1,,-1.251811973,-2.539059632,1.940460172,sand,
0.135,0.006204684,19.98490051,Kongsfjord Fm.,CL Transition,2,1,,-0.869666232,-2.207280305,1.30070199,sand,
0.135,0.004744799,40.46535994,Kongsfjord Fm.,CL Transition,2,1,,-0.869666232,-2.323782179,1.607083408,sand,
0.135,0.002639743,65.5366773,Kongsfjord Fm.,CL Transition,2,1,,-0.869666232,-2.578438316,1.816484419,sand,
0.259,0.003320238,20.48045944,Kongsfjord Fm.,CL Transition,2,1,,-0.586700236,-2.478830782,1.311339695,sand,
0.259,0.001075699,45.55177679,Kongsfjord Fm.,CL Transition,2,1,,-0.586700236,-2.968309242,1.658505322,sand,
0.091,0.000105111,570.8251001,Rapit��n,Levee,4,1,,-1.040958608,-3.978351811,2.756503061,sand,
0.091,8.86E-05,677.2251001,Rapit��n,Levee,4,1,,-1.040958608,-4.052581796,2.830733046,sand,
0.091,0.000122493,489.8251001,Rapit��n,Levee,4,1,,-1.040958608,-3.911889786,2.690041036,sand,
0.091,0.000100633,596.2251001,Rapit��n,Levee,4,1,,-1.040958608,-3.997259005,2.775410255,sand,
0.203,9.25E-05,248.5620725,Rapit��n,Levee,4,1,,-0.692503962,-4.033707025,2.395434861,sand,
0.203,4.24E-06,471.5151839,Rapit��n,Levee,4,1,,-0.692503962,-5.372465687,2.673495683,sand,
0.203,5.83E-05,961.340284,Rapit��n,Levee,4,1,,-0.692503962,-4.234689114,2.982877141,sand,
0.203,2.40E-05,1332.407949,Rapit��n,Levee,4,1,,-0.692503962,-4.619487237,3.124637215,sand,
0.18,0.000112131,222.9531113,Rapit��n,Levee,4,1,,-0.744727495,-3.950273529,2.348213537,sand,
0.18,0.000110834,712.7782114,Rapit��n,Levee,4,1,,-0.744727495,-3.955327324,2.852954415,sand,
0.18,8.30E-06,1083.845877,Rapit��n,Levee,4,1,,-0.744727495,-5.08072502,3.03496753,sand,
0.205,0.000110243,489.8251001,Rapit��n,Levee,4,1,,-0.688246139,-3.957647276,2.690041036,sand,
0.205,3.95E-05,860.8927656,Rapit��n,Levee,4,1,,-0.688246139,-4.403470141,2.934949058,sand,
0.259,0.000237154,371.0676654,Rapit��n,Levee,4,1,,-0.586700236,-3.62497044,2.569453112,sand,
0.084,7.28E-05,549.1251001,Rapit��n,Levee,4,1,,-1.075720714,-4.137611304,2.739671295,sand,
0.084,0.000185831,920.1927656,Rapit��n,Levee,4,1,,-1.075720714,-3.730882704,2.963878815,sand,
0.084,8.17E-05,489.8251001,Rapit��n,Levee,4,1,,-1.075720714,-4.087981045,2.690041036,sand,
0.084,0.000198631,860.8927656,Rapit��n,Levee,4,1,,-1.075720714,-3.701952948,2.934949058,sand,
0.124,0.000353035,371.0676654,Rapit��n,Levee,4,1,,-0.906578315,-3.452181816,2.569453112,sand,
0.221,2.10E-05,1333.167665,Rapit��n,Levee,4,1,,-0.655607726,-4.67772674,3.124884772,sand,
0.221,7.55E-05,371.0676654,Rapit��n,Levee,4,1,,-0.655607726,-4.122295081,2.569453112,sand,
6.511,0.00967209,371.0676654,Rapit��n,Levee,4,0,,0.813647695,-2.014479654,2.569453112,mud,
0.23,7.06E-05,410.5531113,Rapit��n,Levee,4,1,,-0.638272164,-4.15097135,2.613369348,sand,
